Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:42.378,44.8590525674198,,0.169627843222222,0.169627843222222,,,2.22846942426744,96,
19-09-2020 18:11:42.424,,1.66792647058824,,,,268.117647058824,,,
19-09-2020 18:11:42.467,,,,,3689,,,,
19-09-2020 18:11:42.515,45.377674916005,,0.173312819333333,0.173312819333333,,,2.23377764332223,97,
19-09-2020 18:11:42.560,,1.66792647058824,,,,268.117647058824,,,
19-09-2020 18:11:42.605,,,,,3725,,,,
19-09-2020 18:11:42.652,45.9003760206,,0.177068225611111,0.177068225611111,,,2.27301338828752,98,
19-09-2020 18:11:42.696,,1.63420098039216,,,,264.745098039216,,,
19-09-2020 18:11:42.744,,,,,3763,,,,
19-09-2020 18:11:42.792,46.4281844862298,,0.180902349861111,0.180902349861111,,,2.50355219006039,99,
19-09-2020 18:11:42.861,,1.58361274509804,,,,259.686274509804,,,
19-09-2020 18:11:42.906,,,,,3801,,,,
19-09-2020 18:11:42.952,47.0305671005888,,0.185333405416667,0.185333405416667,,,1.93677795102257,100,
19-09-2020 18:11:43.001,,1.61733823529412,,,,263.058823529412,,,
19-09-2020 18:11:43.051,,,,,3850,,,,
19-09-2020 18:11:43.095,47.5689848566773,,0.189344168722222,0.189344168722222,,,1.9159740755679,101,
19-09-2020 18:11:43.140,,1.56675,,,,258,,,
19-09-2020 18:11:43.191,,,,,3885,,,,
19-09-2020 18:11:43.238,48.1068612278862,,0.193396223555556,0.193396223555556,,,1.89760208942689,102,
19-09-2020 18:11:43.287,,1.58361274509804,,,,259.686274509804,,,
19-09-2020 18:11:43.334,,,,,3925,,,,
19-09-2020 18:11:43.380,48.6420560799972,,0.197473149527778,0.197473149527778,,,1.88997420657702,103,
19-09-2020 18:11:43.428,,1.58361274509804,,,,259.686274509804,,,
19-09-2020 18:11:43.474,,,,,3957,,,,
19-09-2020 18:11:43.523,49.1788329546803,,0.201607265083333,0.201607265083333,,,1.94483336249611,104,
19-09-2020 18:11:43.568,,1.53302450980392,,,,254.627450980392,,,
19-09-2020 18:11:43.615,,,,,3988,,,,
19-09-2020 18:11:43.659,49.6878308663775,,0.205568343416667,0.205568343416667,,,1.96942173405772,105,
19-09-2020 18:11:43.707,,1.51616176470588,,,,252.941176470588,,,
19-09-2020 18:11:43.755,,,,,4028,,,,
19-09-2020 18:11:43.800,50.2174727537098,,0.209732188305556,0.209732188305556,,,1.9750716333793,106,
19-09-2020 18:11:43.848,,1.51616176470588,,,,252.941176470588,,,
19-09-2020 18:11:43.897,,,,,4059,,,,
19-09-2020 18:11:43.943,50.7417827331305,,0.213932776916667,0.213932776916667,,,1.4805878644504,106,
19-09-2020 18:11:44.012,,1.4824362745098,,,,249.56862745098,,,
19-09-2020 18:11:44.082,,,,,4105,,,,
19-09-2020 18:11:44.131,51.4425395176533,,0.219574534916667,0.219574534916667,,,1.82786839069751,108,
19-09-2020 18:11:44.179,,1.49929901960784,,,,251.254901960784,,,
19-09-2020 18:11:44.226,,,,,4134,,,,
19-09-2020 18:11:44.277,51.9740647247682,,0.223947970916667,0.223947970916667,,,1.3488985434054,108,
19-09-2020 18:11:44.326,,1.43184803921569,,,,244.509803921569,,,
19-09-2020 18:11:44.373,,,,,4167,,,,
19-09-2020 18:11:44.420,52.4957228777649,,0.228284,0.228284,,,1.34436248314506,109,
19-09-2020 18:11:44.469,,1.46557352941176,,,,247.882352941176,,,
19-09-2020 18:11:44.516,,,,,4199,,,,
19-09-2020 18:11:44.563,53.0163637035755,,0.232654565833333,0.232654565833333,,,1.79129156797322,110,
19-09-2020 18:11:44.609,,1.43184803921569,,,,244.509803921569,,,
19-09-2020 18:11:44.654,,,,,4228,,,,
19-09-2020 18:11:44.700,53.5136496490494,,0.236868295416667,0.236868295416667,,,1.46288810860388,111,
19-09-2020 18:11:44.745,,1.39812254901961,,,,241.137254901961,,,
19-09-2020 18:11:44.791,,,,,4255,,,,
19-09-2020 18:11:44.835,54.0041787640053,,0.241061338972222,0.241061338972222,,,1.98875403346663,112,
19-09-2020 18:11:44.881,,1.41498529411765,,,,242.823529411765,,,
19-09-2020 18:11:44.927,,,,,4287,,,,
19-09-2020 18:11:44.972,54.4923843019477,,0.245305550972222,0.245305550972222,,,1.51087655860515,112,
19-09-2020 18:11:45.018,,1.36439705882353,,,,237.764705882353,,,
19-09-2020 18:11:45.085,,,,,4314,,,,
19-09-2020 18:11:45.132,55.0640106280001,,0.250324449111111,0.250324449111111,,,1.46538903499794,113,
19-09-2020 18:11:45.178,,1.38125980392157,,,,239.450980392157,,,
19-09-2020 18:11:45.223,,,,,4342,,,,
19-09-2020 18:11:45.291,55.6313856392262,,0.255362150277778,0.255362150277778,,,1.41192036927252,114,
19-09-2020 18:11:45.336,,1.31380882352941,,,,232.705882352941,,,
19-09-2020 18:11:45.384,,,,,4371,,,,
19-09-2020 18:11:45.428,56.1223981310481,,0.259764532361111,0.259764532361111,,,1.40510354966813,115,
19-09-2020 18:11:45.575,,1.31380882352941,,,,232.705882352941,,,
19-09-2020 18:11:45.775,,,,,4433,,,,
19-09-2020 18:11:45.977,58.0652356807017,,0.277616977361111,0.277616977361111,,,1.3811541494213,117,
19-09-2020 18:11:46.181,,1.04400490196078,,,,205.725490196078,,,
19-09-2020 18:11:46.302,,,,,4429,,,,
19-09-2020 18:11:46.346,59.2805167539519,,0.289500210694444,0.289500210694444,,,,116,
19-09-2020 18:11:46.396,,0.757338235294118,,,,177.058823529412,,,
19-09-2020 18:11:46.444,,,,,4432,,,,
