Device time,"Ambient air temperature (℃)","Barometric pressure (kPa)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
16-08-2020 20:48:35.936,,,,0,0,0,
16-08-2020 20:48:36.109,,,,0,0,0,
16-08-2020 20:48:36.280,,,,0,0,0,
16-08-2020 20:48:36.411,,,,0,0,0,
16-08-2020 20:48:36.556,,,,0,0,0,
16-08-2020 20:48:36.698,,,,0,0,0,
16-08-2020 20:48:36.849,,,,0,0,0,
16-08-2020 20:48:36.983,,,,0,0,0,
16-08-2020 20:48:37.113,,,,0,0,0,
16-08-2020 20:48:37.259,,,,0,0,0,
16-08-2020 20:48:37.411,,,,0,0,0,
16-08-2020 20:48:37.540,,,,0,0,0,
16-08-2020 20:48:37.677,,,,0,0,0,
16-08-2020 20:48:37.806,,,,0,0,0,
16-08-2020 20:48:37.940,,,,0,0,0,
16-08-2020 20:48:38.074,,,,0,0,0,
16-08-2020 20:48:38.201,,,,0,0,0,
16-08-2020 20:48:38.342,,,,0,0,0,
16-08-2020 20:48:38.468,,,,0,0,0,
16-08-2020 20:48:38.609,,,,0,0,0,
16-08-2020 20:48:38.753,,,,0,0,0,
16-08-2020 20:48:38.890,,,,0,0,0,
16-08-2020 20:48:39.029,,,,0,0,0,
16-08-2020 20:48:39.158,,,,0,0,0,
16-08-2020 20:48:39.292,,,,0,0,0,
16-08-2020 20:48:39.437,,,,0,0,0,
16-08-2020 20:48:39.587,,,,0,0,0,
16-08-2020 20:48:39.727,,,,0,0,0,
16-08-2020 20:48:39.872,,,,0,0,0,
16-08-2020 20:48:40.023,,,,0,0,0,
16-08-2020 20:48:40.147,,,,0,0,0,
16-08-2020 20:48:40.290,,,,0,0,0,
16-08-2020 20:48:40.440,,,,0,0,0,
16-08-2020 20:48:40.570,,,,0,0,0,
16-08-2020 20:48:40.729,,,,0,0,0,
16-08-2020 20:48:40.874,,,,0,0,0,
16-08-2020 20:48:41.018,,,,0,0,0,
16-08-2020 20:48:41.147,,,,0,0,0,
16-08-2020 20:48:41.297,,,,0,0,0,
16-08-2020 20:48:41.428,,,,0,0,0,
16-08-2020 20:48:41.576,,,,0,0,0,
16-08-2020 20:48:41.719,,,,0,0,0,
16-08-2020 20:48:41.855,,,,0,0,0,
16-08-2020 20:48:42.006,,,,0,0,0,
16-08-2020 20:48:42.143,,,,0,0,0,
16-08-2020 20:48:42.275,,,,0,0,0,
16-08-2020 20:48:42.418,,,,0,0,0,
16-08-2020 20:48:42.560,,,,0,0,0,
16-08-2020 20:48:42.689,,,,0,0,0,
16-08-2020 20:48:42.840,,,,0,0,0,
16-08-2020 20:48:42.975,,,,0,0,0,
16-08-2020 20:48:43.116,,,,0,0,0,
16-08-2020 20:48:43.264,,,,0,0,0,
16-08-2020 20:48:43.394,,,,0,0,0,
16-08-2020 20:48:43.544,,,,0,0,0,
16-08-2020 20:48:43.665,,,,0,0,0,
16-08-2020 20:48:43.818,,,,0,0,0,
16-08-2020 20:48:43.965,,,,0,0,0,
16-08-2020 20:48:44.115,,,,0,0,0,
16-08-2020 20:48:44.251,,,,0,0,0,
16-08-2020 20:48:44.395,,,,0,0,0,
16-08-2020 20:48:44.540,,,,0,0,0,
16-08-2020 20:48:44.683,,,,0,0,0,
16-08-2020 20:48:44.812,,,,0,0,0,
16-08-2020 20:48:44.961,,,,0,0,0,
16-08-2020 20:48:45.083,,,,0,0,0,
16-08-2020 20:48:45.219,,,,0,0,0,
16-08-2020 20:48:45.351,,,,0,0,0,
16-08-2020 20:48:45.493,,,,0,0,0,
16-08-2020 20:48:45.654,,,,0,0,0,
16-08-2020 20:48:45.794,,,,0,0,0,
16-08-2020 20:48:45.931,,,,0,0,0,
16-08-2020 20:48:46.072,,,,0,0,0,
16-08-2020 20:48:46.204,,,,0,0,0,
16-08-2020 20:48:46.349,,,,0,0,0,
16-08-2020 20:48:46.496,,,,0,0,0,
16-08-2020 20:48:46.636,,,,0,0,0,
16-08-2020 20:48:46.779,,,,0,0,0,
16-08-2020 20:48:46.922,,,,0,0,0,
16-08-2020 20:48:47.046,,,,0,0,0,
16-08-2020 20:48:47.188,,,,0,0,0,
16-08-2020 20:48:47.325,,,,0,0,0,
16-08-2020 20:48:47.472,,,,0,0,0,
16-08-2020 20:48:47.625,,,,0,0,0,
16-08-2020 20:48:47.765,,,,0,0,0,
16-08-2020 20:48:47.903,,,,0,0,0,
16-08-2020 20:48:48.035,,,,0,0,0,
16-08-2020 20:48:48.174,,,,0,0,0,
16-08-2020 20:48:48.319,,,,0,0,0,
16-08-2020 20:48:48.455,,,,0,0,0,
16-08-2020 20:48:48.598,,,,0,0,0,
16-08-2020 20:48:48.778,,,,0,0,0,
16-08-2020 20:48:48.924,,,,0,0,0,
16-08-2020 20:48:49.047,,,,0,0,0,
16-08-2020 20:48:49.193,,,,0,0,0,
16-08-2020 20:48:49.346,,,,0,0,0,
16-08-2020 20:48:49.469,,,,0,0,0,
16-08-2020 20:48:49.613,,,,0,0,0,
16-08-2020 20:48:49.746,,,,0,0,0,
16-08-2020 20:48:49.889,,,,0,0,0,
16-08-2020 20:48:50.019,,,,0,0,0,
16-08-2020 20:48:50.163,,,,0,0,0,
16-08-2020 20:48:50.299,,,,0,0,0,
16-08-2020 20:48:50.436,,,,0,0,0,
16-08-2020 20:48:50.570,,,,0,0,0,
16-08-2020 20:48:50.715,,,,0,0,0,
16-08-2020 20:48:50.834,,,,0,0,0,
16-08-2020 20:48:50.978,,,,0,0,0,
16-08-2020 20:48:51.110,,,,0,0,0,
16-08-2020 20:48:51.260,,,,0,0,0,
16-08-2020 20:48:51.407,,,,0,0,0,
16-08-2020 20:48:51.529,,,,0,0,0,
16-08-2020 20:48:51.718,,,,0,0,0,
16-08-2020 20:48:51.885,,,,0,0,0,
16-08-2020 20:48:52.021,,,,0,0,0,
16-08-2020 20:48:52.153,,,,0,0,0,
16-08-2020 20:48:52.280,,,,0,0,0,
16-08-2020 20:48:52.420,,,,0,0,0,
16-08-2020 20:48:52.556,,,,0,0,0,
16-08-2020 20:48:52.682,,,,0,0,0,
16-08-2020 20:48:52.819,,,,0,0,0,
16-08-2020 20:48:52.952,,,,0,0,0,
16-08-2020 20:48:53.103,,,,0,0,0,
16-08-2020 20:48:53.220,,,,0,0,0,
16-08-2020 20:48:53.365,,,,0,0,0,
16-08-2020 20:48:53.492,,,44.1,,,,
16-08-2020 20:48:53.629,,99,,,,,
16-08-2020 20:48:53.771,17,,,,,,
16-08-2020 20:48:53.902,,,,0,0,0,
16-08-2020 20:48:54.045,,,,0,0,0,
16-08-2020 20:48:54.168,,,,0,0,0,
16-08-2020 20:48:54.314,,,,0,0,0,
16-08-2020 20:48:54.449,,,,0,0,0,
16-08-2020 20:48:54.596,,,,0,0,0,
16-08-2020 20:48:54.743,,,,0,0,0,
16-08-2020 20:48:54.898,,,,0,0,0,
16-08-2020 20:48:55.040,,,,0,0,0,
16-08-2020 20:48:55.173,,,,0,0,0,
16-08-2020 20:48:55.313,,,,0,0,0,
16-08-2020 20:48:55.458,,,,0,0,0,
16-08-2020 20:48:55.596,,,,0,0,0,
16-08-2020 20:48:55.740,,,,0,0,0,
16-08-2020 20:48:55.883,,,,0,0,0,
16-08-2020 20:48:56.022,,,,0,0,0,
16-08-2020 20:48:56.166,,,,0,0,0,
16-08-2020 20:48:56.307,,,,0,0,0,
16-08-2020 20:48:56.453,,,,0,0,0,
16-08-2020 20:48:56.604,,,,0,0,0,
16-08-2020 20:48:56.745,,,,0,0,0,
16-08-2020 20:48:56.885,,,,0,0,0,
16-08-2020 20:48:57.031,,,,0,0,0,
16-08-2020 20:48:57.156,,,,0,0,0,
16-08-2020 20:48:57.296,,,,0,0,0,
16-08-2020 20:48:57.435,,,,0,0,0,
16-08-2020 20:48:57.583,,,,0,0,0,
16-08-2020 20:48:57.737,,,,0,0,0,
16-08-2020 20:48:57.867,,,,0,0,0,
16-08-2020 20:48:58.009,,,,0,0,0,
16-08-2020 20:48:58.152,,,,0,0,0,
16-08-2020 20:48:58.282,,,,0,0,0,
16-08-2020 20:48:58.418,,,,0,0,0,
16-08-2020 20:48:58.559,,,,0,0,0,
16-08-2020 20:48:58.700,,,,0,0,0,
16-08-2020 20:48:58.830,,,,0,0,0,
16-08-2020 20:48:58.979,,,,0,0,0,
16-08-2020 20:48:59.121,,,,0,0,0,
16-08-2020 20:48:59.254,,,,0,0,0,
16-08-2020 20:48:59.396,,,,0,0,0,
16-08-2020 20:48:59.544,,,,0,0,0,
16-08-2020 20:48:59.669,,,,0,0,0,
16-08-2020 20:48:59.835,,,,0,0,0,
16-08-2020 20:48:59.978,,,,0,0,0,
16-08-2020 20:49:00.121,,,,0,0,0,
16-08-2020 20:49:00.257,,,,0,0,0,
16-08-2020 20:49:00.396,,,,0,0,0,
16-08-2020 20:49:00.541,,,,0,0,0,
16-08-2020 20:49:00.702,,,,0,0,0,
16-08-2020 20:49:00.832,,,,0,0,0,
16-08-2020 20:49:00.977,,,,0,0,0,
16-08-2020 20:49:01.162,,,,0,0,0,
16-08-2020 20:49:01.295,,,,0,0,0,
16-08-2020 20:49:01.441,,,,0,0,0,
16-08-2020 20:49:01.586,,,,0,0,0,
16-08-2020 20:49:01.725,,,,0,0,0,
16-08-2020 20:49:01.871,,,,0,0,0,
16-08-2020 20:49:02.019,,,,0,0,0,
16-08-2020 20:49:02.150,,,,0,0,0,
16-08-2020 20:49:02.297,,,,0,0,0,
16-08-2020 20:49:02.437,,,,0,0,0,
16-08-2020 20:49:02.565,,,,0,0,0,
16-08-2020 20:49:02.711,,,,0,0,0,
16-08-2020 20:49:02.842,,,,0,0,0,
16-08-2020 20:49:02.983,,,,0,0,0,
16-08-2020 20:49:03.125,,,,0,0,0,
16-08-2020 20:49:03.271,,,,0,0,0,
16-08-2020 20:49:03.401,,,,0,0,0,
16-08-2020 20:49:03.543,,,,0,0,0,
16-08-2020 20:49:03.680,,,,0,0,0,
16-08-2020 20:49:03.825,,,,0,0,0,
16-08-2020 20:49:03.971,,,,0,0,0,
16-08-2020 20:49:04.102,,,,0,0,0,
16-08-2020 20:49:04.297,,,,0,0,0,
16-08-2020 20:49:04.434,,,,0,0,0,
16-08-2020 20:49:04.565,,,,0,0,0,
16-08-2020 20:49:04.705,,,,0,0,0,
16-08-2020 20:49:04.855,,,,0,0,0,
16-08-2020 20:49:04.995,,,,0,0,0,
16-08-2020 20:49:05.127,,,,0,0,0,
16-08-2020 20:49:05.265,,,,0,0,0,
16-08-2020 20:49:05.411,,,,0,0,0,
16-08-2020 20:49:05.539,,,,0,0,0,
16-08-2020 20:49:05.684,,,,0,0,0,
16-08-2020 20:49:05.838,,,,0,0,0,
16-08-2020 20:49:05.983,,,,0,0,0,
16-08-2020 20:49:06.138,,,,0,0,0,
16-08-2020 20:49:06.271,,,,0,0,0,
16-08-2020 20:49:06.406,,,,0,0,0,
16-08-2020 20:49:06.560,,,,0,0,0,
16-08-2020 20:49:06.714,,,,0,0,0,
16-08-2020 20:49:06.863,,,,0,0,0,
16-08-2020 20:49:06.995,,,,0,0,0,
16-08-2020 20:49:07.150,,,,0,0,0,
16-08-2020 20:49:07.314,,,,0,0,0,
16-08-2020 20:49:07.503,,,,0,0,0,
16-08-2020 20:49:07.657,,,,0,0,0,
16-08-2020 20:49:07.806,,,,0,0,0,
16-08-2020 20:49:07.946,,,,0,0,0,
16-08-2020 20:49:08.082,,,,0,0,0,
16-08-2020 20:49:08.259,,,,0,0,0,
16-08-2020 20:49:08.419,,,,0,0,0,
16-08-2020 20:49:08.701,,,,0,0,0,
16-08-2020 20:49:08.992,,,,0,0,0,
16-08-2020 20:49:09.408,,,,0,0,0,
16-08-2020 20:49:09.555,,,,0,0,0,
16-08-2020 20:49:09.685,,,,0,0,0,
16-08-2020 20:49:09.837,,,,0,0,0,
16-08-2020 20:49:09.990,,,,0,0,0,
16-08-2020 20:49:10.129,,,,0,0,0,
16-08-2020 20:49:10.274,,,,0,0,0,
16-08-2020 20:49:10.476,,,,0,0,0,
16-08-2020 20:49:10.619,,,,0,0,0,
16-08-2020 20:49:10.740,,,,0,0,0,
16-08-2020 20:49:10.888,,,,0,0,0,
16-08-2020 20:49:11.037,,,,0,0,0,
16-08-2020 20:49:11.174,,,,0,0,0,
16-08-2020 20:49:11.349,,,,0,0,0,
16-08-2020 20:49:11.494,,,,0,0,0,
16-08-2020 20:49:11.637,,,,0,0,0,
16-08-2020 20:49:11.786,,,,0,0,0,
16-08-2020 20:49:11.927,,,,0,0,0,
16-08-2020 20:49:12.066,,,,0,0,0,
16-08-2020 20:49:12.220,,,,0,0,0,
16-08-2020 20:49:12.341,,,,0,0,0,
16-08-2020 20:49:12.477,,,,0,0,0,
16-08-2020 20:49:12.631,,,,0,0,0,
16-08-2020 20:49:12.755,,,,0,0,0,
16-08-2020 20:49:12.897,,,,0,0,0,
16-08-2020 20:49:13.028,,,,0,0,0,
16-08-2020 20:49:13.178,,,,0,0,0,
16-08-2020 20:49:13.326,,,,0,0,0,
16-08-2020 20:49:13.486,,,,0,0,0,
16-08-2020 20:49:13.610,,,,0,0,0,
16-08-2020 20:49:13.760,,,,0,0,0,
16-08-2020 20:49:13.915,,,,0,0,0,
16-08-2020 20:49:14.046,,,,0,0,0,
16-08-2020 20:49:14.196,,,,0,0,0,
16-08-2020 20:49:14.339,,,,0,0,0,
16-08-2020 20:49:14.475,,,,0,0,0,
16-08-2020 20:49:14.611,,,,0,0,0,
16-08-2020 20:49:14.745,,,,0,0,0,
16-08-2020 20:49:14.896,,,,0,0,0,
16-08-2020 20:49:15.016,,,,0,0,0,
16-08-2020 20:49:15.154,,,,0,0,0,
16-08-2020 20:49:15.316,,,,0,0,0,
16-08-2020 20:49:15.449,,,,0,0,0,
16-08-2020 20:49:15.581,,,,0,0,0,
16-08-2020 20:49:15.713,,,,0,0,0,
16-08-2020 20:49:15.860,,,,0,0,0,
16-08-2020 20:49:15.996,,,,0,0,0,
16-08-2020 20:49:16.131,,,,0,0,0,
16-08-2020 20:49:16.254,,,,0,0,0,
16-08-2020 20:49:16.388,,,,0,0,0,
16-08-2020 20:49:16.524,,,,0,0,0,
16-08-2020 20:49:16.694,,,,0,0,0,
16-08-2020 20:49:16.852,,,,0,0,0,
16-08-2020 20:49:16.988,,,,0,0,0,
16-08-2020 20:49:17.128,,,,0,0,0,
16-08-2020 20:49:17.260,,,,0,0,0,
16-08-2020 20:49:17.403,,,,0,0,0,
16-08-2020 20:49:17.533,,,,0,0,0,
16-08-2020 20:49:17.681,,,,0,0,0,
16-08-2020 20:49:17.823,,,,0,0,0,
16-08-2020 20:49:17.960,,,,0,0,0,
16-08-2020 20:49:18.108,,,,0,0,0,
16-08-2020 20:49:18.243,,,,0,0,0,
16-08-2020 20:49:18.385,,,,0,0,0,
16-08-2020 20:49:18.523,,,,0,0,0,
16-08-2020 20:49:18.671,,,,0,0,0,
16-08-2020 20:49:18.791,,,,0,0,0,
16-08-2020 20:49:18.937,,,,0,0,0,
16-08-2020 20:49:19.061,,,,0,0,0,
16-08-2020 20:49:19.196,,,,0,0,0,
16-08-2020 20:49:19.351,,,,0,0,0,
16-08-2020 20:49:19.478,,,,0,0,0,
16-08-2020 20:49:19.618,,,,0,0,0,
16-08-2020 20:49:19.817,,,,0,0,0,
16-08-2020 20:49:20.003,,,,0,0,0,
16-08-2020 20:49:20.159,,,,0,0,0,
16-08-2020 20:49:20.339,,,,0,0,0,
16-08-2020 20:49:20.513,,,,0,0,0,
16-08-2020 20:49:20.639,,,,0,0,0,
16-08-2020 20:49:20.786,,,,0,0,0,
16-08-2020 20:49:20.926,,,,0,0,0,
16-08-2020 20:49:21.076,,,,0,0,0,
16-08-2020 20:49:21.221,,,,0,0,0,
16-08-2020 20:49:21.376,,,,0,0,0,
16-08-2020 20:49:21.514,,,,0,0,0,
16-08-2020 20:49:21.666,,,,0,0,0,
16-08-2020 20:49:21.795,,,,0,0,0,
16-08-2020 20:49:21.926,,,,0,0,0,
16-08-2020 20:49:22.063,,,,0,0,0,
16-08-2020 20:49:22.213,,,,0,0,0,
16-08-2020 20:49:22.358,,,,0,0,0,
16-08-2020 20:49:22.516,,,,0,0,0,
16-08-2020 20:49:22.649,,,,0,0,0,
16-08-2020 20:49:22.807,,,,0,0,0,
16-08-2020 20:49:23.037,,,,0,0,0,
16-08-2020 20:49:23.184,,,,0,0,0,
16-08-2020 20:49:23.335,,,,0,0,0,
16-08-2020 20:49:23.466,,,,0,0,0,
16-08-2020 20:49:23.610,,,,0,0,0,
16-08-2020 20:49:23.754,,,,0,0,0,
16-08-2020 20:49:23.893,,,,0,0,0,
16-08-2020 20:49:24.034,,,,0,0,0,
16-08-2020 20:49:24.174,,,,0,0,0,
16-08-2020 20:49:24.316,,,,0,0,0,
16-08-2020 20:49:24.463,,,,0,0,0,
16-08-2020 20:49:24.617,,,,0,0,0,
16-08-2020 20:49:24.751,,,,0,0,0,
16-08-2020 20:49:24.878,,,,0,0,0,
16-08-2020 20:49:24.999,,,,0,0,0,
16-08-2020 20:49:25.136,,,,0,0,0,
16-08-2020 20:49:25.297,,,,0,0,0,
16-08-2020 20:49:25.436,,,,0,0,0,
16-08-2020 20:49:25.591,,,,0,0,0,
16-08-2020 20:49:25.725,,,,0,0,0,
16-08-2020 20:49:25.865,,,,0,0,0,
16-08-2020 20:49:26.029,,,,0,0,0,
16-08-2020 20:49:26.227,,,,0,0,0,
16-08-2020 20:49:26.389,,,,0,0,0,
16-08-2020 20:49:26.525,,,,0,0,0,
16-08-2020 20:49:26.700,,,,0,0,0,
16-08-2020 20:49:26.856,,,,0,0,0,
16-08-2020 20:49:26.996,,,,0,0,0,
16-08-2020 20:49:27.138,,,,0,0,0,
16-08-2020 20:49:27.283,,,,0,0,0,
16-08-2020 20:49:27.413,,,,0,0,0,
16-08-2020 20:49:27.562,,,,0,0,0,
16-08-2020 20:49:27.684,,,,0,0,0,
16-08-2020 20:49:27.832,,,,0,0,0,
16-08-2020 20:49:27.998,,,,0,0,0,
16-08-2020 20:49:28.134,,,,0,0,0,
16-08-2020 20:49:28.277,,,,0,0,0,
16-08-2020 20:49:28.436,,,,0,0,0,
16-08-2020 20:49:28.572,,,,0,0,0,
16-08-2020 20:49:28.726,,,,0,0,0,
16-08-2020 20:49:28.865,,,,0,0,0,
16-08-2020 20:49:29.002,,,,0,0,0,
16-08-2020 20:49:29.164,,,,0,0,0,
16-08-2020 20:49:29.359,,,,0,0,0,
16-08-2020 20:49:29.515,,,,0,0,0,
16-08-2020 20:49:29.646,,,,0,0,0,
16-08-2020 20:49:29.784,,,,0,0,0,
16-08-2020 20:49:29.929,,,,0,0,0,
16-08-2020 20:49:30.070,,,,0,0,0,
16-08-2020 20:49:30.206,,,,0,0,0,
16-08-2020 20:49:30.366,,,,0,0,0,
16-08-2020 20:49:30.510,,,,0,0,0,
16-08-2020 20:49:30.685,,,,0,0,0,
16-08-2020 20:49:30.834,,,,0,0,0,
16-08-2020 20:49:30.969,,,,0,0,0,
16-08-2020 20:49:31.105,,,,0,0,0,
16-08-2020 20:49:31.236,,,,0,0,0,
16-08-2020 20:49:31.382,,,,0,0,0,
16-08-2020 20:49:31.520,,,,0,0,0,
16-08-2020 20:49:31.666,,,,0,0,0,
16-08-2020 20:49:31.850,,,,0,0,0,
16-08-2020 20:49:31.995,,,,0,0,0,
16-08-2020 20:49:32.125,,,,0,0,0,
16-08-2020 20:49:32.281,,,,0,0,0,
16-08-2020 20:49:32.436,,,,0,0,0,
16-08-2020 20:49:32.585,,,,0,0,0,
16-08-2020 20:49:32.731,,,,0,0,0,
16-08-2020 20:49:32.861,,,,0,0,0,
16-08-2020 20:49:33.007,,,,0,0,0,
16-08-2020 20:49:33.153,,,,0,0,0,
16-08-2020 20:49:33.287,,,,0,0,0,
16-08-2020 20:49:33.439,,,,0,0,0,
16-08-2020 20:49:33.582,,,,0,0,0,
16-08-2020 20:49:33.713,,,,0,0,0,
16-08-2020 20:49:33.859,,,,0,0,0,
16-08-2020 20:49:33.989,,,,0,0,0,
16-08-2020 20:49:34.133,,,,0,0,0,
16-08-2020 20:49:34.309,,,,0,0,0,
16-08-2020 20:49:34.452,,,,0,0,0,
16-08-2020 20:49:34.599,,,,0,0,0,
16-08-2020 20:49:34.745,,,,0,0,0,
16-08-2020 20:49:34.881,,,,0,0,0,
16-08-2020 20:49:35.034,,,,0,0,0,
16-08-2020 20:49:35.174,,,,0,0,0,
16-08-2020 20:49:35.305,,,,0,0,0,
16-08-2020 20:49:35.498,,,,0,0,0,
16-08-2020 20:49:35.684,,,,0,0,0,
16-08-2020 20:49:35.872,,,,0,0,0,
16-08-2020 20:49:36.026,,,,0,0,0,
16-08-2020 20:49:36.168,,,,0,0,0,
16-08-2020 20:49:36.328,,,,0,0,0,
16-08-2020 20:49:36.466,,,,0,0,0,
16-08-2020 20:49:36.617,,,,0,0,0,
16-08-2020 20:49:36.764,,,,0,0,0,
16-08-2020 20:49:36.939,,,,0,0,0,
16-08-2020 20:49:37.096,,,,0,0,0,
16-08-2020 20:49:37.255,,,,0,0,0,
16-08-2020 20:49:37.405,,,,0,0,0,
16-08-2020 20:49:37.554,,,,0,0,0,
16-08-2020 20:49:37.687,,,,0,0,0,
16-08-2020 20:49:37.835,,,,0,0,0,
16-08-2020 20:49:37.978,,,,0,0,0,
16-08-2020 20:49:38.110,,,,0,0,0,
16-08-2020 20:49:38.263,,,,0,0,0,
16-08-2020 20:49:38.409,,,,0,0,0,
16-08-2020 20:49:38.568,,,,0,0,0,
16-08-2020 20:49:38.711,,,,0,0,0,
16-08-2020 20:49:38.848,,,,0,0,0,
16-08-2020 20:49:38.986,,,,0,0,0,
16-08-2020 20:49:39.116,,,,0,0,0,
16-08-2020 20:49:39.262,,,,0,0,0,
16-08-2020 20:49:39.398,,,,0,0,0,
16-08-2020 20:49:39.554,,,,0,0,0,
16-08-2020 20:49:39.705,,,,0,0,0,
16-08-2020 20:49:39.852,,,,0,0,0,
16-08-2020 20:49:39.984,,,,0,0,0,
16-08-2020 20:49:40.130,,,,0,0,0,
16-08-2020 20:49:40.255,,,,0,0,0,
16-08-2020 20:49:40.403,,,,0,0,0,
16-08-2020 20:49:40.527,,,,0,0,0,
16-08-2020 20:49:40.680,,,,0,0,0,
16-08-2020 20:49:40.825,,,,0,0,0,
16-08-2020 20:49:40.961,,,,0,0,0,
16-08-2020 20:49:41.096,,,,0,0,0,
16-08-2020 20:49:41.224,,,,0,0,0,
16-08-2020 20:49:41.430,,,,0,0,0,
16-08-2020 20:49:41.569,,,,0,0,0,
16-08-2020 20:49:41.685,,,,0,0,0,
16-08-2020 20:49:41.804,,,,0,0,0,
16-08-2020 20:49:41.929,,,,0,0,0,
16-08-2020 20:49:42.135,,,,0,0,0,
16-08-2020 20:49:42.377,,,,0,0,0,
16-08-2020 20:49:42.632,,,,0,0,0,
16-08-2020 20:49:42.877,,,,0,0,0,
16-08-2020 20:49:43.108,,,,0,0,0,
16-08-2020 20:49:43.249,,,,0,0,0,
16-08-2020 20:49:43.391,,,,0,0,0,
16-08-2020 20:49:43.527,,,,0,0,0,
16-08-2020 20:49:43.672,,,,0,0,0,
16-08-2020 20:49:43.805,,,,0,0,0,
16-08-2020 20:49:43.947,,,,0,0,0,
16-08-2020 20:49:44.071,,,,0,0,0,
16-08-2020 20:49:44.224,,,,0,0,0,
16-08-2020 20:49:44.343,,,,0,0,0,
16-08-2020 20:49:44.502,,,,0,0,0,
16-08-2020 20:49:44.638,,,,0,0,0,
16-08-2020 20:49:44.781,,,,0,0,0,
16-08-2020 20:49:44.900,,,,0,0,0,
16-08-2020 20:49:45.016,,,,0,0,0,
16-08-2020 20:49:45.141,,,,0,0,0,
16-08-2020 20:49:45.281,,,,0,0,0,
16-08-2020 20:49:45.409,,,,0,0,0,
16-08-2020 20:49:45.552,,,,0,0,0,
16-08-2020 20:49:45.679,,,,0,0,0,
16-08-2020 20:49:45.800,,,,0,0,0,
16-08-2020 20:49:45.926,,,,0,0,0,
16-08-2020 20:49:46.068,,,,0,0,0,
16-08-2020 20:49:46.212,,,,0,0,0,
16-08-2020 20:49:46.342,,,,0,0,0,
16-08-2020 20:49:46.460,,,,0,0,0,
16-08-2020 20:49:46.601,,,,0,0,0,
16-08-2020 20:49:46.726,,,,0,0,0,
16-08-2020 20:49:46.843,,,,0,0,0,
16-08-2020 20:49:46.962,,,,0,0,0,
16-08-2020 20:49:47.080,,,,0,0,0,
16-08-2020 20:49:47.206,,,,0,0,0,
16-08-2020 20:49:47.354,,,,0,0,0,
16-08-2020 20:49:47.497,,,,0,0,0,
16-08-2020 20:49:47.730,,,,0,0,0,
16-08-2020 20:49:47.952,,,,0,0,0,
16-08-2020 20:49:48.177,,,,0,0,0,
16-08-2020 20:49:48.399,,,,0,0,0,
16-08-2020 20:49:48.630,,,,0,0,0,
16-08-2020 20:49:48.858,,,,0,0,0,
16-08-2020 20:49:49.066,,,,0,0,0,
16-08-2020 20:49:49.210,,,,0,0,0,
16-08-2020 20:49:49.347,,,,0,0,0,
16-08-2020 20:49:49.499,,,,0,0,0,
16-08-2020 20:49:49.652,,,,0,0,0,
16-08-2020 20:49:49.837,,,,0,0,0,
16-08-2020 20:49:50.064,,,,0,0,0,
16-08-2020 20:49:50.292,,,,0,0,0,
16-08-2020 20:49:50.515,,,,0,0,0,
16-08-2020 20:49:50.741,,,,0,0,0,
16-08-2020 20:49:50.973,,,,0,0,0,
16-08-2020 20:49:51.198,,,,0,0,0,
16-08-2020 20:49:51.391,,,,0,0,0,
16-08-2020 20:49:51.552,,,,0,0,0,
16-08-2020 20:49:51.692,,,,0,0,0,
16-08-2020 20:49:51.823,,,,0,0,0,
16-08-2020 20:49:51.960,,,,0,0,0,
16-08-2020 20:49:52.098,,,,0,0,0,
16-08-2020 20:49:52.223,,,,0,0,0,
16-08-2020 20:49:52.351,,,,0,0,0,
16-08-2020 20:49:52.492,,,,0,0,0,
16-08-2020 20:49:52.635,,,,0,0,0,
16-08-2020 20:49:52.771,,,,0,0,0,
16-08-2020 20:49:52.917,,,,0,0,0,
16-08-2020 20:49:53.048,,,,0,0,0,
16-08-2020 20:49:53.190,,,,0,0,0,
16-08-2020 20:49:53.337,,,,0,0,0,
16-08-2020 20:49:53.473,,,,0,0,0,
16-08-2020 20:49:53.621,,,,0,0,0,
16-08-2020 20:49:53.740,,,,0,0,0,
16-08-2020 20:49:53.922,,,,0,0,0,
16-08-2020 20:49:54.140,,,,0,0,0,
16-08-2020 20:49:54.373,,,,0,0,0,
16-08-2020 20:49:54.598,,,,0,0,0,
16-08-2020 20:49:54.819,,,,0,0,0,
16-08-2020 20:49:55.052,,,,0,0,0,
16-08-2020 20:49:55.275,,,,0,0,0,
16-08-2020 20:49:55.474,,,,0,0,0,
16-08-2020 20:49:55.615,,,,0,0,0,
16-08-2020 20:49:55.749,,,,0,0,0,
16-08-2020 20:49:55.893,,,,0,0,0,
16-08-2020 20:49:56.028,,,,0,0,0,
16-08-2020 20:49:56.170,,,,0,0,0,
16-08-2020 20:49:56.323,,,,0,0,0,
16-08-2020 20:49:56.474,,,,0,0,0,
16-08-2020 20:49:56.600,,,,0,0,0,
16-08-2020 20:49:56.736,,,,0,0,0,
16-08-2020 20:49:56.869,,,,0,0,0,
16-08-2020 20:49:57.018,,,,0,0,0,
16-08-2020 20:49:57.140,,,,0,0,0,
16-08-2020 20:49:57.281,,,,0,0,0,
16-08-2020 20:49:57.434,,,,0,0,0,
16-08-2020 20:49:57.568,,,,0,0,0,
16-08-2020 20:49:57.713,,,,0,0,0,
16-08-2020 20:49:57.864,,,,0,0,0,
16-08-2020 20:49:58.042,,,,0,0,0,
